-2.940	0.455	2.891	1.752	-1.656	-2.841	-1.297	-0.622	-0.992	-1.660	4.493	-4.989	0.508	-0.533	-3.614	1.665	-0.022	-0.982	0.512	3.372	-0.370	-0.448	-1.896	0.579	-0.990	-3.154	0.490	0.747	3.964	-1.153	0.465	-2.876	
0.106	0.137	1.484	-0.517	-1.550	-0.463	-0.284	-1.619	-0.662	-0.571	0.951	-2.039	-0.413	-1.160	-1.114	-0.094	1.047	-1.042	0.527	0.781	2.067	-0.768	0.582	-0.698	-0.469	-0.769	1.842	0.656	0.353	-0.700	0.207	-1.061	
-0.528	-2.513	1.787	0.996	-1.509	1.628	1.513	1.633	-0.239	0.093	1.296	-2.364	-2.611	-1.260	-0.622	-0.610	0.808	0.291	-0.300	0.075	-0.202	0.100	-1.490	0.066	-1.442	1.068	-0.541	-1.626	1.602	-3.605	1.598	2.065	
-0.657	-0.829	0.751	0.053	0.321	1.430	-0.251	-0.282	0.539	1.372	1.064	-1.051	-1.497	-1.961	1.700	-0.059	0.327	1.167	-0.238	0.353	0.919	0.164	1.109	-0.809	-1.894	1.362	0.102	-0.798	0.658	-1.631	1.428	0.626	
-0.364	1.149	-3.155	-0.546	-3.355	-1.251	0.289	-2.986	0.836	1.437	-1.534	-4.469	-2.082	1.095	-3.269	2.272	2.535	0.073	2.243	-2.904	-3.037	0.210	0.519	-1.033	-1.439	-2.818	-0.357	-3.128	0.166	-0.847	0.861	-4.015	
-0.881	-0.069	-0.925	0.172	-1.153	0.154	1.116	-0.787	-0.289	0.378	1.005	-2.025	-0.517	1.684	-0.753	-0.558	0.576	-0.215	-0.048	-1.271	-2.988	-0.876	-0.612	0.408	0.080	-1.295	-0.581	0.805	0.823	-1.052	-0.775	0.051	
0.855	-0.176	1.184	0.382	0.593	2.570	-1.418	-0.550	2.398	2.109	-1.093	-2.184	-0.757	-0.977	-0.766	0.139	-0.242	0.150	-0.248	1.519	0.711	2.316	-2.488	0.142	2.103	4.975	1.151	3.945	1.574	3.693	0.227	-5.849	
0.690	0.875	-0.083	0.418	0.422	-0.411	1.363	-0.835	-0.898	0.576	0.282	-0.625	0.726	0.039	-1.057	-0.147	1.797	-0.348	-0.718	0.447	0.086	0.779	-1.623	-0.365	0.559	2.169	2.514	0.544	0.767	1.836	-0.071	-0.386	
0.048	-1.013	4.298	2.005	-0.152	3.114	-0.257	3.847	-2.034	1.917	0.495	-3.570	1.046	-2.841	0.634	-0.428	1.069	0.372	0.746	-1.390	2.441	-1.473	1.586	-3.667	2.811	-0.075	-0.432	-0.420	-2.411	-3.794	-1.017	0.350	
-0.194	-0.857	0.433	-0.063	0.055	0.885	1.207	0.170	0.668	1.007	1.248	-1.296	-1.541	-0.323	-0.618	-2.634	-0.457	-0.011	-0.271	0.994	0.740	-1.465	0.275	-2.449	1.216	-1.069	-0.409	0.216	-0.928	-0.339	0.670	0.291	
-3.568	0.356	2.540	0.707	0.239	1.317	-0.335	0.411	-0.720	0.369	3.519	-1.676	1.141	1.326	-0.066	1.923	3.001	-1.960	-0.086	-1.625	-2.147	2.827	-0.157	-7.411	-0.333	-1.522	0.662	-2.657	-3.608	2.345	-2.156	0.615	
-0.958	0.668	1.371	-0.330	0.930	-0.486	-1.371	0.577	-0.561	-0.965	-0.326	-0.572	-0.263	0.335	-1.404	1.625	0.975	0.095	0.097	0.240	-2.160	0.671	-0.588	-2.384	-1.384	-0.275	-1.333	0.642	-0.940	0.498	0.234	-0.876	
-0.898	2.282	4.373	-0.604	-1.103	2.318	-1.789	-0.835	-2.479	2.233	1.473	0.358	-3.453	0.242	0.859	2.128	-2.403	-0.293	2.178	1.226	-1.988	-2.342	-1.877	1.534	-1.314	-0.391	-3.836	3.278	-1.882	-2.733	-1.957	4.738	
1.077	0.340	1.647	-0.786	0.996	1.972	0.842	-0.397	-0.374	-0.139	0.384	0.530	0.024	0.267	0.585	2.288	0.174	-1.130	1.827	-0.396	-0.841	-0.270	-0.185	-0.315	0.064	-0.065	0.099	0.853	-1.236	-1.834	-2.060	-0.365	
2.059	0.542	0.211	-2.793	1.561	1.018	2.453	2.742	-3.967	0.783	-3.407	-0.879	0.872	-4.052	-2.925	1.118	0.932	-0.843	3.015	2.165	-1.006	3.895	-0.955	0.350	-1.634	-1.114	0.415	1.752	1.296	3.568	-2.755	-0.608	
-0.241	-1.355	-0.886	-1.012	-1.006	-0.533	1.628	0.060	-1.628	0.744	0.196	0.161	0.836	-2.677	0.301	0.337	-0.122	-0.885	-0.059	0.571	-1.335	1.070	-0.007	-2.693	-0.184	0.155	0.325	-0.109	1.286	0.396	-0.924	-0.268	
-1.839	-1.637	1.123	-0.056	1.339	-1.340	0.168	1.050	0.011	-2.185	-2.079	0.028	-2.113	3.151	1.940	0.824	-0.562	-1.594	1.209	3.273	-0.610	-0.632	1.498	0.664	2.575	-2.040	-1.346	1.805	-1.353	1.009	-0.714	2.951	
-1.120	-0.372	2.071	-0.024	0.239	-1.659	1.041	-1.234	-2.580	0.018	-1.022	0.194	-0.238	-0.069	0.317	0.669	-0.054	0.576	-0.145	1.864	-0.566	-0.438	0.975	1.119	0.742	-0.065	-0.797	0.976	-0.936	-0.563	-1.683	-0.447	
-0.288	0.528	-1.250	1.280	1.317	-0.367	-3.097	2.513	1.163	-1.206	-2.354	3.096	1.235	-0.503	2.290	-0.736	1.843	-3.793	0.696	0.755	-3.881	-1.663	0.349	0.598	1.080	2.664	-1.522	-0.754	-0.533	3.250	1.507	-2.174	
0.042	0.023	0.044	0.077	1.008	-0.531	-1.643	0.858	-0.804	-0.265	-1.012	1.827	0.296	1.153	-1.344	-0.690	1.405	0.812	-0.627	0.228	-0.783	-0.087	-1.208	0.411	1.743	1.761	-0.211	-0.316	0.355	1.699	-0.218	-1.723	
-0.781	-1.028	-1.169	0.260	0.997	-2.910	-0.578	-3.017	0.047	1.514	0.623	2.045	2.982	2.561	-2.029	0.323	0.262	-2.231	-0.596	1.676	1.049	-0.510	3.696	-0.977	-4.778	-1.543	3.048	-5.681	-1.612	3.361	-1.278	-3.149	
-0.677	-0.016	-0.680	-1.339	-0.198	0.826	-1.029	-0.164	0.933	-0.711	-1.429	1.164	0.324	1.226	-1.955	-0.793	0.450	0.322	0.849	0.326	0.733	0.063	0.803	-0.498	-1.967	-0.320	0.606	-2.143	0.376	-0.781	1.467	-0.869	
1.665	2.784	-4.022	-0.173	-0.627	-2.007	-2.253	-1.124	-2.817	0.404	4.899	0.624	-0.853	0.721	5.220	1.733	1.786	0.926	2.384	-1.640	2.425	-4.251	2.999	3.014	-0.215	-0.633	-0.567	-2.445	-1.598	2.739	-0.321	-1.623	
0.518	0.877	-0.397	0.728	1.369	-0.780	-0.921	-0.507	-0.830	-1.008	0.590	0.768	-1.057	-1.560	2.094	1.815	-0.285	1.214	1.341	-0.469	0.198	0.301	-0.285	1.321	0.599	-1.375	1.490	-1.077	0.289	0.340	-1.122	-0.419	
1.367	-3.734	-1.415	0.103	0.247	-1.947	2.367	0.337	-0.993	-1.561	-1.294	0.290	-0.062	0.127	-2.703	-0.620	1.526	2.290	-1.844	1.020	1.048	-2.004	-5.694	3.013	-0.238	-1.765	1.641	0.652	0.299	-1.912	0.244	1.987	
-0.982	0.096	-1.290	-1.777	-0.291	-1.748	1.562	0.077	-0.345	-0.746	-0.109	-0.099	0.841	-0.875	-0.342	1.630	-0.040	0.280	-0.323	1.618	1.052	0.927	-1.750	1.188	-0.182	-0.678	0.998	-0.286	-0.624	-1.005	-0.051	1.725	
1.470	-0.044	3.195	0.617	-0.824	-2.256	-0.594	0.929	0.997	1.624	-1.786	0.115	-1.391	2.043	1.432	2.529	-0.309	-2.382	-0.622	-2.310	-2.379	-2.718	2.211	-2.781	-3.353	-0.120	-1.690	-1.614	2.318	0.324	1.806	0.259	
-0.924	-1.331	0.376	0.655	-0.384	-0.354	0.212	-0.032	-1.417	0.601	0.421	0.111	-0.494	0.832	-0.096	1.230	-1.609	0.034	-0.546	-0.521	-0.899	-1.554	0.913	-1.814	-2.777	-1.203	0.241	-0.415	0.684	1.433	-0.041	0.014	
2.752	-1.401	1.335	2.510	-0.362	0.747	1.170	-1.369	-0.186	-0.698	0.800	-2.532	2.986	0.533	1.295	0.704	-0.000	0.414	1.664	2.179	-1.076	-1.629	-0.389	1.589	0.219	1.819	-1.744	-1.564	-1.142	-3.983	2.029	1.062	
1.325	0.072	0.117	0.917	-1.511	1.655	1.527	-0.510	0.183	0.576	-0.069	-0.393	1.245	-0.631	-1.281	0.616	0.134	1.598	-0.351	1.129	0.077	0.262	-0.788	1.624	1.806	1.771	-0.622	-0.482	-1.327	-0.469	0.591	0.180	
3.285	0.558	-1.049	2.910	2.024	2.540	-1.904	-2.145	-0.140	0.737	0.891	2.587	-2.919	-3.121	3.595	1.068	-3.291	0.934	0.800	-0.878	1.067	-2.221	-0.376	-1.327	-3.009	-0.072	1.577	-0.591	0.669	-0.084	-2.195	0.472	
0.518	0.877	-0.397	0.728	1.369	-0.780	-0.921	-0.507	-0.830	-1.008	0.590	0.768	-1.057	-1.560	2.094	1.815	-0.285	1.214	1.341	-0.469	0.198	0.301	-0.285	1.321	0.599	-1.375	1.490	-1.077	0.289	0.340	-1.122	-0.419	
-1.700	-0.001	-0.854	-2.228	-1.003	-1.321	-1.341	1.567	1.765	5.750	-2.106	-3.553	0.270	1.633	2.523	-0.819	-1.043	1.778	0.488	-1.121	-0.998	-0.878	0.637	-0.518	-0.413	-0.667	2.208	0.102	0.341	0.068	1.084	1.877	
-0.291	-0.573	-0.240	0.751	-0.685	-0.100	-1.943	0.774	0.364	1.674	-1.446	0.708	0.367	0.024	0.767	-0.588	-0.332	0.638	0.713	-0.235	-3.175	-1.323	-0.608	0.932	-0.291	-0.221	1.266	0.856	0.163	1.522	0.716	-0.431	
-2.649	3.281	-1.437	-5.164	-1.176	1.797	-5.174	-1.878	4.139	-0.942	3.802	1.413	-2.598	1.798	-1.389	-1.609	-0.384	3.409	-0.273	0.462	-0.559	3.941	2.530	0.048	2.760	-1.056	4.236	-1.415	-1.752	1.861	1.039	-1.154	
-1.956	-0.108	0.007	-2.377	0.011	0.759	-1.306	-0.859	0.271	-0.734	-0.212	-0.487	0.112	1.057	-0.891	-0.943	0.038	-1.531	-0.038	0.568	0.040	1.665	0.532	1.532	0.546	0.503	1.105	1.382	-0.382	-0.790	0.457	1.517	
2.230	-0.833	1.016	-0.763	-1.004	3.041	-3.423	-2.390	1.068	-0.977	-0.165	0.924	-1.208	3.202	0.230	0.049	-2.233	1.509	-1.707	0.871	-1.423	0.330	1.309	-1.671	1.069	-0.897	-1.430	-1.755	0.795	2.175	3.472	-0.652	
-0.252	-1.067	2.389	-1.491	-0.420	1.246	-1.389	-0.726	-0.063	-1.074	-1.358	1.890	-1.054	0.744	0.919	-0.255	-0.048	0.941	-0.789	0.526	-0.401	-0.452	0.024	0.039	0.332	0.258	1.006	-0.765	0.669	1.720	1.372	-0.489	
-1.771	-0.388	-3.089	-0.770	1.451	4.284	-4.151	-0.762	-0.902	1.441	1.439	0.790	0.259	-2.664	-1.837	1.563	1.335	-1.086	-4.431	-0.376	-1.008	-1.780	2.376	0.662	0.782	-2.749	-0.946	-1.696	-0.711	-0.201	-1.656	0.948	
-0.397	0.894	-1.443	-0.987	2.015	0.313	-0.593	-0.117	0.262	-1.247	1.247	-0.709	1.524	-0.381	-0.681	-0.692	0.572	-1.314	-0.974	-0.079	0.564	-0.282	2.013	1.986	0.433	-0.916	1.217	0.335	-0.114	-0.978	0.582	-0.262	
3.618	1.253	-2.459	-0.299	3.902	3.275	0.167	3.534	5.041	-1.493	-1.757	2.561	-2.312	-0.622	1.924	-0.961	-1.356	-0.180	-2.353	1.166	-2.024	2.874	0.371	-0.446	3.411	0.594	3.596	0.864	1.936	2.083	-2.355	-0.879	
1.197	0.930	0.214	-0.262	0.950	0.658	-0.275	1.829	0.361	-1.172	-1.136	-0.680	-0.152	1.909	0.087	-1.102	-2.038	1.430	0.299	-0.476	-0.599	0.951	0.448	0.830	0.289	0.908	0.725	-1.522	0.689	1.949	0.797	-0.033	
2.177	-2.129	-2.662	-0.081	0.328	-3.147	2.536	-2.340	2.422	0.730	-1.016	-0.569	1.293	1.227	0.042	-0.159	-2.234	-2.341	1.178	1.562	-0.776	-1.563	1.850	0.568	2.409	-0.976	-1.076	0.364	-3.435	1.871	-1.325	-0.968	
0.924	-0.806	-0.219	-0.086	0.104	-0.749	1.931	-0.770	0.982	0.342	-0.179	-0.985	1.627	1.760	0.883	0.251	-1.044	-0.012	1.448	1.035	1.184	-1.437	1.332	0.628	0.250	0.411	0.408	-0.418	1.832	0.161	0.866	1.590	
-0.743	0.373	-1.148	-1.375	-1.103	-2.179	1.101	0.416	1.232	2.332	-1.140	-1.497	-0.030	-0.887	-0.505	0.605	1.266	-1.092	-2.648	0.365	-0.626	1.118	2.692	-2.065	-3.807	1.807	-1.994	-2.344	1.034	0.387	-1.294	1.983	
1.722	-0.020	-0.345	0.161	-1.521	-0.224	-0.925	1.404	-0.680	0.532	0.253	-1.354	0.587	-0.520	-0.180	0.454	-0.486	-1.300	-0.884	1.380	-0.053	0.329	0.875	-1.409	-2.377	-1.092	-0.494	-0.308	0.396	-2.171	-0.422	0.465	
-0.840	-0.337	0.146	-2.805	4.455	1.714	-0.939	-0.883	-0.330	1.380	1.109	-1.120	0.547	2.501	1.607	2.457	-2.631	0.055	-0.664	-3.398	5.041	0.824	-1.591	2.510	0.283	-0.381	-1.992	-0.663	1.240	3.324	-0.346	-1.212	
-0.718	1.982	-0.051	-1.074	1.757	0.212	-0.815	-1.051	-1.641	0.502	-0.581	0.173	0.421	1.892	1.153	1.023	-0.846	0.155	-0.391	0.541	1.606	-0.327	1.008	-0.644	-0.911	1.737	-0.960	-0.636	-0.086	0.388	-0.159	-1.063	
0.711	-1.837	-2.537	2.652	-1.842	-0.076	-0.451	-2.105	0.918	-3.181	-0.784	-0.710	-1.673	0.418	1.272	-0.478	0.762	2.636	0.144	2.741	-2.283	3.112	0.527	-2.702	-2.099	1.794	-1.844	-1.465	-3.816	0.155	1.089	1.872	
2.347	-2.015	-0.968	-0.198	0.376	0.597	0.412	-0.735	1.416	-0.843	-0.297	2.045	-0.397	-1.007	0.312	-0.872	0.921	1.971	-0.523	0.291	-0.892	-0.009	0.324	-0.775	-1.072	0.605	-0.840	0.087	-0.829	0.104	0.470	0.984	
-1.166	-0.948	-1.006	0.479	-0.689	-0.965	-0.719	1.957	1.259	-1.985	-1.351	-1.131	-1.923	-1.056	1.077	0.354	-0.608	2.951	-0.743	-1.721	2.765	-1.641	0.964	0.720	3.653	-1.872	-0.991	4.579	-1.519	1.735	0.269	-1.679	
-0.704	0.092	-0.906	-0.262	0.569	-1.298	0.005	1.101	-0.764	-0.652	0.629	0.871	-1.333	-0.115	0.533	-1.397	0.709	0.120	0.091	-0.165	1.065	-0.731	0.223	1.055	1.986	0.816	-0.435	1.356	-0.547	3.178	-0.822	0.520	
-1.570	-0.864	1.913	1.666	0.360	-0.820	-0.062	-0.877	-2.745	-0.821	-0.794	0.846	-0.276	2.666	-3.242	-1.965	0.046	1.771	-7.498	2.449	0.986	-0.548	-3.799	0.686	0.788	-0.228	1.878	3.579	-4.613	0.611	-1.192	0.101	
-1.796	0.426	1.494	1.319	-0.104	0.213	-0.063	-0.719	0.367	-1.133	1.174	-0.358	0.681	0.883	0.250	-1.399	1.216	1.150	-1.435	1.210	1.965	-0.554	-1.205	0.395	0.618	-1.419	0.482	1.451	-0.631	0.483	0.775	0.610	
0.356	-1.773	2.210	0.991	-2.142	0.866	1.650	2.366	0.395	0.220	-0.345	-1.106	-1.106	-1.524	-1.631	5.433	1.839	1.171	-3.318	1.723	-1.205	1.343	-1.663	-1.304	2.127	3.573	-2.820	-0.698	-0.270	0.835	-0.693	-0.909	
1.325	0.072	0.117	0.917	-1.511	1.655	1.527	-0.510	0.183	0.576	-0.069	-0.393	1.245	-0.631	-1.281	0.616	0.134	1.598	-0.351	1.129	0.077	0.262	-0.788	1.624	1.806	1.771	-0.622	-0.482	-1.327	-0.469	0.591	0.180	
0.817	-1.627	-1.933	1.766	-3.065	2.465	-1.938	-0.775	2.254	0.130	-0.512	1.552	1.429	0.276	0.713	-1.988	0.598	1.977	-4.470	0.938	-3.619	0.887	-2.572	0.638	0.543	3.039	2.997	-0.158	-1.767	2.427	1.400	-1.167	
-0.291	-0.573	-0.240	0.751	-0.685	-0.100	-1.943	0.774	0.364	1.674	-1.446	0.708	0.367	0.024	0.767	-0.588	-0.332	0.638	0.713	-0.235	-3.175	-1.323	-0.608	0.932	-0.291	-0.221	1.266	0.856	0.163	1.522	0.716	-0.431	
-1.408	-1.274	-4.447	0.901	-0.747	-3.460	1.518	-0.013	-3.373	-0.797	0.721	-3.553	-2.110	0.694	-3.097	2.912	3.408	-0.698	-0.911	0.211	-1.242	-0.997	-0.054	-1.529	-1.656	0.846	-0.337	0.510	-1.585	-1.418	-2.382	1.328	
0.453	-0.948	-0.306	1.570	0.175	-2.048	1.435	-0.618	-2.507	0.081	0.249	-0.823	-0.222	0.840	0.733	1.168	0.894	-1.023	-0.464	-1.625	-0.072	-0.830	-1.242	-0.351	-1.264	0.758	0.286	0.253	-1.242	-0.760	-0.875	0.358	
0.837	1.583	-1.760	-1.279	0.453	1.645	0.589	1.619	0.117	2.273	-0.412	-0.012	0.397	-2.472	-2.222	1.841	-2.944	-0.877	-1.797	-0.355	-2.641	-4.743	2.626	1.350	3.279	-3.834	3.968	-2.587	-3.129	-0.289	0.827	0.026	
-0.776	2.371	0.481	0.710	0.042	0.040	1.104	-0.375	0.972	1.317	-0.802	0.816	0.697	-0.405	-2.551	1.358	-0.094	0.701	-0.172	0.938	-1.760	-1.661	0.160	0.857	-0.698	-1.390	0.640	0.356	-0.239	-0.113	-0.021	0.234	
3.648	-1.600	1.183	-1.270	-0.782	-0.673	-0.184	3.508	-1.543	0.620	-0.594	2.951	0.605	-2.227	0.697	2.283	-0.115	-2.850	-1.500	3.301	0.217	1.563	6.001	-2.527	-2.265	0.620	-1.352	3.175	2.199	-0.949	-2.229	-2.487	
1.722	-0.020	-0.345	0.161	-1.521	-0.224	-0.925	1.404	-0.680	0.532	0.253	-1.354	0.587	-0.520	-0.180	0.454	-0.486	-1.300	-0.884	1.380	-0.053	0.329	0.875	-1.409	-2.377	-1.092	-0.494	-0.308	0.396	-2.171	-0.422	0.465	
-2.585	2.888	2.488	3.961	3.650	-2.281	-2.106	1.626	0.915	2.080	-1.764	2.452	0.179	0.905	0.100	-0.877	-0.044	-3.727	-0.869	3.084	-0.031	-0.329	3.779	-1.330	-4.341	2.438	-3.775	-0.080	-0.786	1.722	1.209	0.892	
0.989	0.122	-0.739	0.633	0.950	-0.562	0.685	0.819	0.008	1.681	-0.152	0.774	0.076	2.695	0.236	-0.900	-0.462	-1.405	-0.093	0.740	-0.632	0.070	1.766	-0.219	-2.188	0.887	0.148	1.168	0.020	-1.389	-0.210	0.122	
0.561	-3.057	-0.019	1.556	2.600	-1.398	-1.185	3.760	3.456	0.826	1.974	1.384	0.715	0.883	0.779	-6.347	-0.740	0.018	1.391	-0.210	-0.062	3.055	0.164	3.742	-0.425	-1.347	-2.223	-0.872	3.046	-3.044	-0.420	-2.770	
0.653	-0.599	0.403	0.874	1.130	-0.444	-0.464	1.412	-0.894	-0.171	1.496	0.710	-0.065	-0.453	-0.599	-2.819	-1.392	-0.663	0.523	-0.393	-1.218	1.286	-1.649	0.869	-0.373	-0.716	-1.650	0.385	-0.081	-0.545	0.497	-1.477	
2.599	-1.317	0.583	-1.221	-1.199	-1.038	-1.184	1.451	-3.248	0.936	-1.285	-0.154	0.454	1.436	-0.077	0.251	2.744	1.426	-0.205	-3.387	-0.054	-2.319	3.346	1.097	1.479	1.757	2.519	-0.717	5.037	1.410	-1.801	1.862	
0.325	-0.287	-0.273	-0.165	1.069	0.990	-1.310	-0.401	-0.775	0.914	0.606	0.514	1.653	1.331	0.159	-0.187	0.463	0.829	-0.634	-0.421	-0.618	0.123	2.082	0.769	2.417	0.282	-0.074	-1.592	1.632	-0.809	-0.527	-1.426	
-0.975	3.158	-2.289	1.990	1.556	-2.416	-0.029	-0.780	-0.499	-1.964	-4.159	-0.444	-0.247	-1.116	-2.538	3.876	-1.782	-0.325	5.240	-1.821	-0.409	-1.431	-2.312	1.028	0.266	-1.273	0.154	0.189	-0.849	0.703	-1.368	-2.054	
-0.964	0.619	-1.818	0.279	0.224	-3.485	1.004	-1.098	-0.611	0.131	-0.874	-0.806	-0.375	-1.200	-0.767	-0.298	-1.325	-0.842	0.131	-0.423	-0.793	-1.918	-0.291	-0.512	-0.772	0.556	1.083	0.353	-0.525	-0.677	-0.264	-0.090	
0.726	0.168	0.596	0.882	-0.841	-2.819	-0.283	-1.859	1.368	1.402	-1.553	0.225	1.086	-3.195	1.370	0.462	0.119	3.210	0.142	1.187	-0.350	1.632	3.386	-0.654	1.041	2.504	3.786	1.028	1.150	2.945	-0.986	1.102	
0.118	-0.298	-1.200	1.070	1.356	-1.711	-0.629	-0.583	-0.582	0.244	0.367	0.421	-0.181	-0.985	-0.470	-0.383	-1.371	2.668	0.054	1.633	0.918	1.754	-0.541	-0.679	-0.366	0.970	0.361	0.214	1.645	1.355	-0.211	0.195	
-0.593	1.224	-0.801	-4.000	0.522	-0.585	1.300	-0.781	-1.334	1.449	1.580	0.260	2.177	0.855	2.895	0.680	4.523	0.904	-0.269	-1.332	-2.353	2.770	4.670	0.351	-0.184	1.216	0.039	-0.082	0.661	-0.839	-2.889	-0.479	
-0.041	0.194	0.865	-0.424	0.009	-0.200	0.257	0.398	-0.375	-1.418	1.338	0.139	1.503	1.163	2.879	1.591	1.220	-0.492	1.541	-0.781	-0.912	-0.039	1.330	0.200	0.940	0.022	-0.167	-0.038	-0.090	-1.602	0.926	-0.102	
2.768	-0.398	-3.193	-2.238	1.155	-1.075	-3.420	-1.015	0.428	-4.531	1.949	-0.929	-4.566	1.396	0.830	-3.333	1.398	-1.168	-0.505	2.448	-1.671	1.427	2.054	0.492	-1.091	3.785	0.551	-2.541	-2.781	-4.865	-3.680	-1.659	
0.800	1.145	0.854	0.056	0.137	-0.171	-0.745	-2.962	-0.349	-1.410	1.057	-0.564	-1.060	0.986	-0.196	0.009	0.134	-0.136	-0.883	-0.194	0.410	-0.023	-0.438	1.108	-0.190	1.355	-1.542	-1.485	-0.544	-2.159	0.592	0.615	
1.395	-0.384	0.785	3.374	-0.544	0.648	-0.718	0.955	0.185	1.652	1.777	-1.314	-1.928	-1.430	4.734	1.624	4.751	-3.019	-0.580	3.005	-3.478	1.133	0.111	-1.395	0.374	2.430	1.135	-0.686	0.721	2.341	0.036	2.067	
-0.249	-1.298	0.185	0.967	0.090	0.754	-0.646	-0.628	-0.496	1.376	1.208	-1.840	-2.369	-0.330	-0.142	0.373	-0.026	-1.646	1.030	0.063	-1.259	0.875	1.192	-0.728	0.707	2.120	0.304	0.868	-0.097	0.440	0.058	0.140	
1.846	-1.515	-0.967	-2.125	-2.018	0.565	-2.611	-1.044	0.578	0.511	-0.542	1.267	0.170	-0.463	1.547	-0.841	-0.137	-1.702	-0.004	0.847	-1.896	3.339	0.861	-1.069	-3.164	0.422	0.003	-1.511	-0.133	-1.171	0.817	-2.332	
0.116	-0.796	-0.972	-0.004	-2.086	-1.160	-0.298	-0.186	-1.525	-0.756	0.323	1.397	0.110	0.605	-0.330	-1.560	-0.180	0.241	0.681	-0.488	0.173	1.713	2.149	0.127	-0.613	0.748	1.438	0.679	-0.442	-0.443	0.648	-2.098	
4.120	0.564	3.672	0.672	1.287	-0.484	0.327	0.031	-1.583	2.054	-0.781	0.955	0.854	-1.951	3.440	-0.754	-0.404	-3.466	3.379	3.311	0.639	-1.359	1.201	0.832	-1.789	1.898	-4.093	-0.299	2.158	-3.810	-0.719	2.506	
0.901	-2.555	1.233	-0.214	-0.073	-0.237	-0.852	0.680	-0.540	-0.711	1.632	0.684	-0.099	-0.341	2.782	-0.719	-0.250	-0.032	0.387	1.362	0.622	-1.900	-0.386	-0.078	0.407	0.077	-0.259	-0.993	0.349	-0.740	-0.875	0.026	
1.613	-2.459	-0.085	-1.539	-0.799	1.974	3.334	-3.185	0.690	-0.824	0.781	-2.369	0.657	1.227	0.337	-0.547	-0.286	1.056	-3.240	-3.718	-0.131	-1.208	0.532	-0.767	0.222	2.983	1.979	3.786	3.500	-0.391	-0.356	-0.232	
0.623	-0.360	-0.644	-1.260	-1.794	0.647	0.321	-2.916	0.571	-1.698	0.119	-1.808	-1.066	0.405	0.788	0.348	-0.189	0.688	0.192	1.279	0.803	0.840	-0.158	-1.068	0.648	0.988	-0.070	0.482	0.564	0.010	-0.860	-1.331	
