3.257	0.454	2.661	-0.702	-1.720	-1.505	-0.903	-1.479	-1.717	-0.850	-1.985	0.646	-1.579	1.030	-0.031	0.018	-0.716	-1.876	3.008	0.040	0.158	-0.634	-0.125	0.244	-2.460	-1.487	-3.839	0.759	-0.934	-0.109	-3.519	-0.283	
-0.357	-1.268	0.805	-0.233	-2.049	-0.744	0.478	-0.047	-1.041	0.703	-0.328	-1.098	1.609	2.383	0.008	-0.883	-0.408	-0.178	-1.061	2.460	-2.406	0.288	0.439	-0.286	-1.828	0.013	2.968	-0.766	0.201	1.138	0.234	-1.140	
-2.035	-0.237	-2.127	0.071	2.125	0.953	2.489	-1.786	0.963	-0.187	1.859	-0.993	0.531	-1.364	2.360	0.671	-1.254	-0.402	2.323	1.588	-0.643	1.516	1.089	0.721	-1.944	2.002	-0.959	0.315	-0.924	-0.286	2.251	-1.487	
-4.652	1.646	1.213	0.307	1.482	-0.194	0.687	0.788	0.439	-0.020	-0.403	-0.207	-0.939	-0.378	0.383	1.116	-3.669	0.443	-1.157	1.575	-0.035	1.183	0.079	-0.120	-1.483	0.159	-2.058	-2.018	2.473	0.212	0.192	1.513	
-1.892	0.006	0.157	-0.183	-0.709	1.692	1.609	-0.144	1.302	-0.355	-2.601	0.845	-0.701	-0.703	-1.899	-0.303	-0.431	2.095	0.269	-0.701	0.338	-1.725	1.155	0.166	-0.566	-1.297	-1.667	0.336	1.214	-0.043	1.540	-2.130	
0.411	-0.297	0.879	0.592	-0.599	0.203	2.943	0.383	-3.477	-0.629	1.730	1.961	-0.268	0.426	-0.297	0.429	-1.252	-1.212	-1.239	1.268	-1.404	-1.499	0.978	-1.398	2.402	0.191	0.966	0.354	-1.747	-0.357	-1.889	0.991	
3.119	-0.639	-0.020	0.504	-0.093	1.507	0.991	-0.297	-2.368	0.443	0.379	-0.025	-1.409	1.143	-2.586	-0.396	-2.730	-1.732	-1.377	-0.994	-3.028	1.215	-0.726	1.548	-0.588	-0.294	2.270	0.273	-1.849	0.177	-0.103	0.007	
-0.144	0.959	3.814	0.131	-1.273	-0.583	-0.397	1.363	-4.839	-0.036	0.545	0.062	2.490	1.419	-2.530	1.005	2.097	0.921	-0.158	-1.020	1.037	0.906	0.675	1.431	-1.472	2.716	-5.042	1.309	0.572	-0.019	0.259	1.144	
-2.503	0.051	-0.213	-0.904	1.077	0.127	0.582	-1.020	0.626	-0.855	-1.243	-2.499	4.686	-0.539	-2.575	0.179	-1.083	-1.495	1.054	0.776	1.443	-1.211	-3.896	-1.616	2.479	0.495	4.539	-0.825	-0.294	-0.433	1.985	-0.694	
1.091	-1.331	1.162	0.655	-0.305	-0.354	-0.468	-0.032	-1.652	0.601	0.346	0.111	-2.388	0.832	0.525	1.230	-2.890	0.034	0.566	-0.521	-5.155	-1.554	1.724	-1.814	-3.674	-1.203	1.907	-0.415	0.269	1.433	0.230	0.014	
0.981	-1.018	-1.694	-1.375	3.152	0.011	0.045	-0.698	-0.575	0.011	-0.921	1.104	-2.606	0.704	-1.345	-0.910	0.511	0.724	1.604	0.375	1.973	0.266	0.412	0.637	-2.224	-0.917	-1.001	-1.289	-1.543	0.357	2.247	-1.682	
-2.109	0.070	-0.562	0.757	3.445	-1.366	2.100	2.002	1.511	-0.563	-1.164	0.798	1.290	0.126	2.114	-0.487	-0.714	0.425	1.802	-1.578	-1.073	1.094	-1.875	-1.395	0.733	0.198	-1.133	0.219	1.307	-1.335	3.592	-1.046	
1.247	0.217	2.911	0.865	-0.794	-0.361	2.301	0.208	0.705	-0.199	0.947	0.482	-1.191	-0.585	0.334	-0.098	2.154	1.935	1.594	-0.195	-1.216	-0.378	-1.975	-0.390	-2.807	-0.405	-0.177	-1.570	0.542	-1.600	-1.093	-0.046	
2.145	-1.525	-0.988	-1.020	-0.351	-0.945	-0.301	0.247	-2.185	-0.586	3.081	-1.683	-0.934	-0.029	-1.105	0.454	0.627	-0.484	-0.571	0.101	-0.663	0.484	1.552	-0.984	0.360	-0.544	3.633	-0.664	0.406	-1.628	0.844	-1.185	
-1.166	1.120	1.029	0.506	-2.231	0.229	0.040	0.905	1.201	-0.778	1.803	-0.060	0.116	-0.282	0.475	0.619	0.409	-0.018	1.948	-1.128	0.073	0.246	-0.338	-0.231	0.277	-1.115	0.661	-0.976	0.928	-1.620	-0.387	-0.411	
-0.008	1.268	-1.744	-0.346	1.734	-2.803	0.898	0.744	1.578	0.664	2.049	2.351	0.135	-0.540	1.124	-0.269	1.033	-0.573	-1.035	1.536	2.630	-1.404	2.337	-1.081	-2.165	0.278	-1.333	0.541	0.355	0.533	0.848	-0.299	
0.777	0.340	2.045	-0.786	-0.727	1.972	0.683	-0.397	-1.261	-0.139	-0.629	0.530	-1.255	0.267	2.658	2.288	0.400	-1.130	1.830	-0.396	0.104	-0.270	-0.226	-0.315	-0.241	-0.065	-0.368	0.853	-2.613	-1.834	-1.203	-0.365	
-0.391	0.347	-3.035	-0.845	1.131	1.707	-1.144	-0.384	-0.721	-0.356	-0.661	-1.318	1.014	-2.443	2.673	0.792	0.411	-0.050	3.488	-0.641	0.303	-0.899	-1.208	0.202	1.380	0.020	-1.037	1.059	0.266	-0.227	1.410	0.764	
-2.016	0.513	-1.629	-1.069	-0.848	1.037	0.253	1.183	-3.331	1.500	1.523	0.871	0.480	1.920	-2.261	-0.904	-0.423	-0.309	-0.052	-0.489	-1.734	-0.333	1.595	-0.552	2.246	0.751	-0.519	0.291	-1.826	0.888	0.085	-0.009	
0.661	-1.506	-0.528	0.919	0.950	0.494	-0.935	-0.098	0.561	-0.769	2.570	1.140	1.807	-0.173	0.482	-1.535	0.521	0.773	-1.055	-0.491	0.814	0.921	1.784	1.806	-0.424	-1.475	-0.980	-0.495	-2.173	0.505	4.174	0.312	
0.979	0.563	-0.577	-1.366	2.075	-0.874	0.718	0.416	-3.560	-1.529	-1.696	0.697	0.938	-0.433	2.938	-1.903	0.215	-0.771	-2.027	-0.097	2.037	2.498	-1.976	-0.473	1.314	-2.267	-0.838	-0.547	0.793	-0.456	4.434	-0.959	
-1.593	-1.098	0.321	1.488	5.191	0.200	-0.725	1.125	0.397	0.057	-1.042	0.740	-1.415	0.803	2.149	1.024	1.492	1.006	-5.852	-1.508	-1.418	1.251	1.142	-0.710	0.403	-0.431	-3.078	-2.128	0.201	-0.797	-0.727	0.593	
5.031	0.122	-3.524	0.633	-0.823	-0.562	-0.430	0.819	1.140	1.681	-0.468	0.774	3.803	2.695	-1.718	-0.900	0.210	-1.405	0.061	0.740	-0.462	0.070	1.563	-0.219	-1.867	0.887	-5.808	1.168	0.321	-1.389	0.944	0.122	
3.204	-0.178	-0.590	1.409	-0.638	0.809	2.844	0.757	1.222	-1.109	0.012	-2.154	-0.036	-0.747	2.970	1.215	-1.413	1.932	-1.191	0.077	-0.135	-0.169	0.860	-0.095	-1.032	0.867	-1.247	1.579	-0.456	-0.211	1.220	1.072	
0.799	1.090	0.571	0.587	1.270	-0.745	-0.833	-0.194	-1.613	-0.047	-0.691	-0.303	1.684	0.414	5.417	-0.156	2.440	-0.884	2.299	0.694	0.757	1.002	-2.103	-1.101	0.334	0.878	1.496	-0.756	-3.897	1.216	-0.704	0.577	
2.071	-2.257	-1.281	0.088	-2.579	1.332	0.602	-1.342	-0.060	-2.605	-1.561	0.653	-1.882	0.053	1.678	-0.353	-1.584	0.236	0.516	1.392	0.218	1.537	0.161	-0.269	0.741	-0.227	0.185	1.846	-0.872	0.299	-0.113	0.621	
0.032	0.714	1.510	-0.007	-1.988	-2.058	-3.916	2.193	-0.307	1.199	-0.192	-0.395	-1.069	-1.418	0.297	1.292	-3.114	0.195	3.873	1.222	-1.602	0.901	0.006	-0.327	0.564	-1.079	-1.579	1.227	-1.292	-1.598	0.225	0.748	
0.441	1.646	0.505	0.307	-0.869	-0.194	1.301	0.788	-1.124	-0.020	-2.115	-0.207	-3.665	-0.378	0.049	1.116	-1.331	0.443	-0.246	1.575	1.429	1.183	0.856	-0.120	0.019	0.159	-0.730	-2.018	0.141	0.212	-1.814	1.513	
-1.905	0.594	-0.674	0.629	-1.662	0.854	-1.101	-0.568	3.036	-1.368	-0.677	0.061	-1.375	-0.338	2.214	1.518	1.775	-2.386	0.376	0.378	-0.865	1.077	1.038	2.265	-2.226	-0.308	0.275	0.319	1.591	-0.146	1.435	0.281	
2.840	0.936	-0.896	0.361	2.345	-0.105	-0.132	-1.154	-1.717	-0.593	1.902	1.973	2.068	1.124	0.141	1.911	-2.529	-1.515	0.078	-0.816	3.301	0.325	-0.720	1.090	-0.441	-0.725	2.562	0.994	-0.585	1.539	0.835	0.870	
-3.066	1.039	0.178	0.957	2.073	-1.326	-2.804	0.772	2.193	-0.058	-1.010	-1.827	0.817	0.299	1.481	-1.568	4.344	0.201	0.112	-0.597	-1.768	-2.895	0.758	1.109	0.501	1.016	-0.504	0.885	-1.731	-0.429	-0.914	1.190	
2.610	0.001	0.665	0.908	0.296	-1.107	-2.040	0.927	2.006	-0.424	2.571	-0.639	0.930	-0.094	-1.348	-0.469	-2.941	-0.977	-1.957	-0.618	-2.424	-0.221	1.875	0.726	-3.447	-0.400	1.868	0.545	-0.089	0.258	0.341	1.419	
-0.371	-0.046	0.368	-1.178	-2.324	-0.001	1.462	-0.408	0.050	-0.359	-1.171	0.073	-0.490	-0.494	2.992	0.848	-1.167	1.089	0.960	0.097	-0.802	-1.670	-2.158	-0.345	1.322	1.021	-1.714	-0.252	0.747	1.050	1.363	1.555	
1.280	-0.734	-2.704	0.013	-0.660	-0.455	-3.513	-0.842	0.484	0.203	-0.462	-0.165	1.912	2.427	-0.449	1.048	1.088	-1.518	0.181	-1.584	-1.003	-0.667	-2.471	0.293	0.840	0.901	-1.403	-0.976	-3.459	-0.069	-0.587	0.594	
2.034	-1.896	-2.620	-0.915	4.356	0.014	1.910	0.417	0.168	-0.105	-3.355	1.033	1.030	-0.618	1.544	0.699	2.243	-1.351	-1.648	0.332	0.849	-0.758	1.045	1.905	-2.281	1.306	-0.982	-0.003	-0.075	0.091	-2.653	-0.342	
1.738	0.347	-1.180	-0.845	0.297	1.707	-2.603	-0.384	-0.624	-0.356	1.647	-1.318	3.837	-2.443	-1.962	0.792	-1.142	-0.050	1.290	-0.641	-4.013	-0.899	-0.385	0.202	-0.088	0.020	-0.925	1.059	1.930	-0.227	1.479	0.764	
-1.235	0.619	-6.822	0.279	-1.336	-3.485	1.007	-1.098	-1.024	0.131	-1.105	-0.806	-0.226	-1.200	-2.947	-0.298	-2.258	-0.842	-0.333	-0.423	-1.308	-1.918	0.350	-0.512	-1.091	0.556	-0.662	0.353	0.300	-0.677	-2.809	-0.090	
2.358	1.004	3.087	1.532	-0.120	-1.144	-2.111	-0.232	-0.317	-0.738	0.484	0.610	-0.161	-2.060	-0.417	-0.813	-2.365	-0.161	2.241	-0.982	1.812	0.059	1.381	-0.210	-0.445	-0.061	1.309	-0.032	0.332	-0.174	-2.744	-0.884	
-0.507	-0.570	-1.769	0.046	1.170	0.039	0.375	1.499	1.765	-2.296	0.061	-0.876	-1.572	-0.705	-2.666	-0.441	-1.846	1.650	-1.216	-0.047	1.125	-0.140	2.194	-0.709	-2.044	-1.213	1.413	-0.641	-0.130	-1.718	0.080	-0.150	
0.463	0.979	-0.306	1.689	-2.626	0.032	1.017	1.373	0.860	1.003	0.004	-0.272	-2.499	1.474	0.258	0.544	1.106	0.681	0.609	-0.226	0.407	0.436	2.472	-1.252	-1.629	-1.025	-1.055	1.427	0.477	1.502	0.705	0.415	
1.656	0.222	3.337	0.728	-4.577	1.898	-1.112	0.060	-1.428	1.158	0.816	2.485	2.017	-0.260	2.058	-0.259	-0.517	-0.847	-0.237	0.112	0.243	1.960	0.213	-0.240	-1.854	-1.476	-1.756	-0.459	-1.191	-0.199	1.670	-0.612	
-2.054	-1.007	-0.167	-1.175	-0.413	-0.324	-0.521	-1.183	-0.973	0.809	0.002	-0.721	0.724	-0.387	-0.629	1.295	-1.235	0.155	-3.990	0.653	2.708	-0.513	-0.241	-0.159	0.674	-1.161	2.533	-0.326	-2.436	1.239	1.526	0.758	
0.011	-1.018	-0.228	-1.375	-0.490	0.011	2.717	-0.698	0.110	0.011	-0.857	1.104	-3.747	0.704	-3.884	-0.910	0.427	0.724	1.944	0.375	0.303	0.266	-2.871	0.637	1.267	-0.917	-0.370	-1.289	1.609	0.357	0.918	-1.682	
-1.277	0.133	0.525	-0.139	-0.442	-0.116	-0.352	1.384	2.802	0.469	2.988	2.691	-0.129	-1.002	1.198	-0.068	0.351	-0.711	0.355	0.959	-1.758	1.627	0.470	-0.422	0.549	0.204	-0.839	-0.546	0.380	-0.039	1.932	0.458	
-0.857	-1.007	1.404	-1.175	0.220	-0.324	0.372	-1.183	-2.717	0.809	-1.066	-0.721	-0.109	-0.387	-2.890	1.295	-0.726	0.155	0.498	0.653	0.640	-0.513	0.317	-0.159	2.979	-1.161	-0.509	-0.326	-1.899	1.239	-1.284	0.758	
-0.397	1.054	0.972	1.136	0.510	0.362	-0.555	0.663	-1.427	-1.542	1.441	-0.010	-1.497	-2.014	1.954	0.624	-0.488	-0.509	-1.615	-0.791	0.895	0.327	-0.393	-0.258	-0.202	0.464	4.479	0.223	-0.411	0.695	-1.290	-2.526	
0.994	1.039	-0.116	0.957	-3.288	-1.326	-2.622	0.772	2.626	-0.058	-0.282	-1.827	-0.043	0.299	-2.795	-1.568	2.538	0.201	-1.325	-0.597	-3.015	-2.895	-0.490	1.109	-2.476	1.016	-0.449	0.885	-1.945	-0.429	-0.688	1.190	
0.122	-1.290	4.744	-0.261	-0.204	0.062	-1.352	-1.045	1.296	-0.323	0.718	0.477	-0.084	-0.057	-0.923	-0.651	2.566	-2.156	-0.687	-0.135	-2.121	0.154	0.040	-0.389	0.959	-0.005	1.290	-0.080	1.640	-0.438	2.010	0.855	
-1.401	-0.069	-2.481	0.172	-1.129	0.154	1.515	-0.787	0.045	0.378	1.024	-2.025	-3.561	1.684	-1.995	-0.558	1.235	-0.215	1.541	-1.271	-3.349	-0.876	-0.021	0.408	-0.339	-1.295	0.172	0.805	1.558	-1.052	-2.221	0.051	
2.317	-0.324	0.789	2.071	1.335	2.360	2.670	0.554	-0.195	-1.298	3.409	-0.131	-0.755	1.105	0.558	-0.536	-1.430	-0.626	3.818	-1.012	2.874	-0.068	3.171	1.181	-0.576	-0.452	-0.080	-0.164	-2.026	1.792	-1.002	0.863	
